1200;0.0221;0.0194;170;13043
1200;0.0193;0.0200;184;13636
1200;0.0216;0.0220;198;13636
1200;0.0218;0.0204;209;13953
1200;0.0188;0.0188;216;13953
1200;0.0171;0.0173;220;13953
1200;0.0169;0.0172;222;14286
1200;0.0160;0.0165;223;13953
1200;0.0152;0.0159;223;14286
1200;0.0148;0.0156;224;13953
1200;0.0149;0.0150;224;14286
1200;0.0149;0.0154;224;13953
1200;0.0145;0.0151;224;14286
1200;0.0147;0.0151;224;13953
1200;0.0142;0.0154;224;13953
1200;0.0138;0.0151;224;14286
1300;0.0356;0.0341;402;18750
1300;0.0369;0.0366;415;18750
1300;0.0369;0.0368;429;20000
1300;0.0395;0.0384;439;18750
1300;0.0398;0.0361;443;19355
1300;0.0378;0.0352;445;19355
1300;0.0369;0.0348;445;19355
1300;0.0372;0.0338;446;18750
1300;0.0379;0.0333;448;19355
1300;0.0366;0.0351;448;19355
1300;0.0357;0.0350;448;19355
1300;0.0346;0.0333;448;20000
1300;0.0355;0.0335;448;19355
1300;0.0363;0.0329;449;19355
1300;0.0364;0.0326;451;20000
1300;0.0355;0.0343;454;20000
1400;0.0527;0.0603;643;23077
1400;0.0555;0.0599;650;23077
1400;0.0553;0.0577;661;23077
1400;0.0594;0.0607;670;23077
1400;0.0603;0.0571;672;24000
1400;0.0611;0.0551;671;23077
1400;0.0594;0.0564;672;24000
1400;0.0591;0.0561;672;24000
1400;0.0574;0.0572;674;23077
1400;0.0579;0.0573;674;24000
1400;0.0589;0.0566;671;23077
1400;0.0579;0.0577;670;23077
1400;0.0538;0.0598;668;25000
1400;0.0559;0.0591;669;23077
1400;0.0601;0.0561;667;24000
1400;0.0613;0.0555;668;24000
1500;0.0782;0.0668;789;26087
1500;0.0767;0.0685;790;26087
1500;0.0728;0.0705;794;26087
1500;0.0726;0.0709;794;26087
1500;0.0743;0.0649;787;27273
1500;0.0731;0.0583;775;25000
1500;0.0601;0.0427;793;26087
1500;0.0348;0.0382;800;26087
1500;0.0235;0.0344;797;27273
1500;0.0281;0.0353;803;26087
1500;0.0290;0.0369;802;25000
1500;0.0239;0.0349;794;26087
1500;0.0177;0.0326;787;27273
1500;0.0242;0.0327;778;25000
1500;0.0155;0.0256;784;26087
1500;0.0117;0.0240;796;26087
1600;0.0090;0.0112;805;26087
1600;0.0052;0.0114;804;26087
1600;0.0000;0.0100;795;26087
1600;0.0000;0.0068;798;26087
1600;0.0000;0.0081;804;25000
1600;0.0000;0.0075;799;27273
1600;0.0000;0.0047;802;27273
