1200;0.0573;0.0450;0;1829
1200;0.0061;0.0000;0;2083
1200;0.0091;0.0005;0;2041
1200;0.0092;0.0010;0;2027
1300;0.0467;0.0428;182;4286
1300;0.0524;0.0457;230;4478
1300;0.0423;0.0367;254;4412
1300;0.0418;0.0361;252;4444
1300;0.0420;0.0363;252;4444
1300;0.0430;0.0362;252;4724
1300;0.0473;0.0460;279;4478
1300;0.0336;0.0333;259;4444
1300;0.0427;0.0359;252;4412
1400;0.0920;0.0868;515;6383
1400;0.0976;0.0922;547;6452
1400;0.1000;0.0969;579;6522
1400;0.0952;0.0943;594;6452
1400;0.0949;0.0928;595;6522
1400;0.0949;0.0904;593;6522
1400;0.0947;0.0899;592;6522
1400;0.0932;0.0900;593;6522
1400;0.0927;0.0910;598;6383
1400;0.0881;0.0885;601;6522
1400;0.0892;0.0897;599;6452
1400;0.0894;0.0902;602;6522
1500;0.1508;0.1509;931;8333
1500;0.1575;0.1571;973;8333
1500;0.1615;0.1654;1022;8451
1500;0.1622;0.1670;1045;8451
1500;0.1580;0.1644;1049;8451
1500;0.1551;0.1631;1053;8451
1500;0.1552;0.1622;1048;8571
1500;0.1550;0.1627;1047;8451
1500;0.1565;0.1635;1047;8571
1500;0.1593;0.1622;1043;8451
1500;0.1587;0.1618;1038;8451
1500;0.1579;0.1619;1035;8451
1500;0.1584;0.1628;1039;8451
1500;0.1588;0.1623;1042;8571
1500;0.1570;0.1606;1034;8451
1500;0.1532;0.1611;1034;8571
1500;0.1517;0.1633;1043;8451
1500;0.1548;0.1618;1039;8571
1600;0.2237;0.2346;1501;10345
1600;0.2323;0.2460;1522;10169
1600;0.2326;0.2450;1549;10345
1600;0.2386;0.2492;1555;10526
1600;0.2360;0.2457;1568;10345
1600;0.2398;0.2433;1575;10345
1600;0.2429;0.2422;1572;10169
1600;0.2415;0.2452;1571;10345
1600;0.2343;0.2474;1579;10345
1600;0.2283;0.2492;1583;10526
1600;0.2306;0.2467;1596;10526
1600;0.2317;0.2466;1608;10169
1600;0.2339;0.2454;1611;10345
1600;0.2383;0.2463;1610;10169
1600;0.2421;0.2468;1612;10345
1600;0.2429;0.2460;1619;10526
1700;0.3210;0.3400;2106;12245
1700;0.3116;0.3361;2141;12000
1700;0.3277;0.3451;2162;12000
1700;0.3162;0.3422;2141;12000
1700;0.3012;0.3331;2154;12245
1700;0.3074;0.3411;2222;12000
1700;0.3368;0.3504;2227;11765
1700;0.3455;0.3470;2167;12000
1700;0.3295;0.3257;2144;12000
1700;0.3313;0.3334;2137;11765
1700;0.3266;0.3339;2165;11765
1700;0.3155;0.3387;2203;11765
1700;0.3234;0.3392;2204;12000
1700;0.3366;0.3396;2169;12000
1700;0.3336;0.3374;2149;11765
1700;0.3348;0.3362;2151;12000
1800;0.4144;0.4345;2727;13333
1800;0.4255;0.4348;2760;13636
1800;0.4294;0.4417;2785;13636
1800;0.4315;0.4461;2791;13636
1800;0.4320;0.4442;2776;13333
1800;0.4401;0.4444;2771;13636
1800;0.4293;0.4417;2791;13636
1800;0.4244;0.4496;2794;13333
1800;0.4265;0.4480;2802;13333
1800;0.4237;0.4482;2802;13636
1800;0.4296;0.4452;2791;13333
1800;0.4270;0.4416;2791;13636
1800;0.4284;0.4416;2799;13333
1800;0.4257;0.4452;2796;13636
1800;0.4296;0.4433;2794;13333
1800;0.4313;0.4438;2795;13333
1900;0.4998;0.5472;3391;14634
1900;0.5186;0.5424;3444;15000
1900;0.5341;0.5476;3526;15000
1900;0.5716;0.5583;3491;15000
1900;0.5721;0.5463;3435;14634
1900;0.5302;0.5555;3444;15000
1900;0.5195;0.5606;3468;15000
1900;0.5305;0.5548;3461;14634
1900;0.5435;0.5582;3434;15000
1900;0.5464;0.5537;3448;15000
1900;0.5437;0.5472;3506;15000
1900;0.5437;0.5637;3521;15000
1900;0.5532;0.5724;3490;15000
1900;0.5430;0.5546;3475;15000
1900;0.5440;0.5648;3485;15000
1900;0.5484;0.5649;3467;15000
2000;0.6242;0.6312;3869;15789
2000;0.5896;0.6342;3916;15789
2000;0.6007;0.6359;3946;15789
2000;0.6274;0.6257;3910;15789
2000;0.6299;0.6325;3894;15789
2000;0.6244;0.6362;3902;15789
2000;0.6244;0.6354;3882;15789
2000;0.6240;0.6359;3867;15385
2000;0.6167;0.6317;3869;16216
2000;0.6106;0.6334;3863;15789
2000;0.6184;0.6353;3834;15789
2000;0.6167;0.6391;3836;15789
2000;0.6068;0.6338;3855;15385
2000;0.5927;0.6339;3854;15385
1700;0.3403;0.3757;2284;11765
1700;0.3215;0.3509;2222;11321
1400;0.0979;0.1144;752;7143
1400;0.0842;0.0939;701;6742
